psgc10,name,province,year,births,deaths,flag,source
0102907000,Caoayan,Ilocos Sur,2024,226.0,165.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102908000,Cervantes,Ilocos Sur,2017,291.0,84.0,,vital_events_2017.xlsx
0102908000,Cervantes,Ilocos Sur,2018,,95.0,,deaths_2018_stat_tables.xlsx
0102908000,Cervantes,Ilocos Sur,2019,309.0,92.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102908000,Cervantes,Ilocos Sur,2020,281.0,95.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102908000,Cervantes,Ilocos Sur,2021,247.0,138.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102908000,Cervantes,Ilocos Sur,2022,252.0,111.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102908000,Cervantes,Ilocos Sur,2023,268.0,97.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102908000,Cervantes,Ilocos Sur,2024,228.0,115.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102909000,Galimuyod,Ilocos Sur,2017,129.0,75.0,,vital_events_2017.xlsx
0102909000,Galimuyod,Ilocos Sur,2018,,68.0,,deaths_2018_stat_tables.xlsx
0102909000,Galimuyod,Ilocos Sur,2019,107.0,78.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102909000,Galimuyod,Ilocos Sur,2020,98.0,55.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102909000,Galimuyod,Ilocos Sur,2021,101.0,98.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102909000,Galimuyod,Ilocos Sur,2022,89.0,80.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102909000,Galimuyod,Ilocos Sur,2023,97.0,71.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102909000,Galimuyod,Ilocos Sur,2024,70.0,87.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102910000,Gregorio del Pilar,Ilocos Sur,2017,54.0,30.0,,vital_events_2017.xlsx
0102910000,Gregorio del Pilar,Ilocos Sur,2018,,28.0,,deaths_2018_stat_tables.xlsx
0102910000,Gregorio del Pilar,Ilocos Sur,2019,48.0,31.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102910000,Gregorio del Pilar,Ilocos Sur,2020,43.0,37.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102910000,Gregorio del Pilar,Ilocos Sur,2021,30.0,36.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102910000,Gregorio del Pilar,Ilocos Sur,2022,44.0,28.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102910000,Gregorio del Pilar,Ilocos Sur,2023,41.0,42.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102910000,Gregorio del Pilar,Ilocos Sur,2024,28.0,40.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102911000,Lidlidda,Ilocos Sur,2017,56.0,25.0,,vital_events_2017.xlsx
0102911000,Lidlidda,Ilocos Sur,2018,,25.0,,deaths_2018_stat_tables.xlsx
0102911000,Lidlidda,Ilocos Sur,2019,50.0,32.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102911000,Lidlidda,Ilocos Sur,2020,42.0,25.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102911000,Lidlidda,Ilocos Sur,2021,31.0,59.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102911000,Lidlidda,Ilocos Sur,2022,44.0,42.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102911000,Lidlidda,Ilocos Sur,2023,51.0,45.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102911000,Lidlidda,Ilocos Sur,2024,42.0,36.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102912000,Magsingal,Ilocos Sur,2017,465.0,187.0,,vital_events_2017.xlsx
0102912000,Magsingal,Ilocos Sur,2018,,237.0,,deaths_2018_stat_tables.xlsx
0102912000,Magsingal,Ilocos Sur,2019,396.0,191.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102912000,Magsingal,Ilocos Sur,2020,366.0,202.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102912000,Magsingal,Ilocos Sur,2021,335.0,293.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102912000,Magsingal,Ilocos Sur,2022,345.0,231.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102912000,Magsingal,Ilocos Sur,2023,381.0,245.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102912000,Magsingal,Ilocos Sur,2024,338.0,233.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102913000,Nagbukel,Ilocos Sur,2017,68.0,29.0,,vital_events_2017.xlsx
0102913000,Nagbukel,Ilocos Sur,2018,,31.0,,deaths_2018_stat_tables.xlsx
0102913000,Nagbukel,Ilocos Sur,2019,66.0,39.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102913000,Nagbukel,Ilocos Sur,2020,76.0,37.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102913000,Nagbukel,Ilocos Sur,2021,58.0,55.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102913000,Nagbukel,Ilocos Sur,2022,70.0,36.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102913000,Nagbukel,Ilocos Sur,2023,48.0,31.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102913000,Nagbukel,Ilocos Sur,2024,62.0,41.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102914000,Narvacan,Ilocos Sur,2017,622.0,271.0,,vital_events_2017.xlsx
0102914000,Narvacan,Ilocos Sur,2018,,291.0,,deaths_2018_stat_tables.xlsx
0102914000,Narvacan,Ilocos Sur,2019,609.0,324.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102914000,Narvacan,Ilocos Sur,2020,565.0,272.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102914000,Narvacan,Ilocos Sur,2021,526.0,490.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102914000,Narvacan,Ilocos Sur,2022,521.0,376.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102914000,Narvacan,Ilocos Sur,2023,555.0,349.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102914000,Narvacan,Ilocos Sur,2024,528.0,375.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102915000,Quirino,Ilocos Sur,2017,112.0,49.0,,vital_events_2017.xlsx
0102915000,Quirino,Ilocos Sur,2018,,44.0,,deaths_2018_stat_tables.xlsx
0102915000,Quirino,Ilocos Sur,2019,122.0,50.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102915000,Quirino,Ilocos Sur,2020,102.0,61.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102915000,Quirino,Ilocos Sur,2021,99.0,64.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102915000,Quirino,Ilocos Sur,2022,110.0,72.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102915000,Quirino,Ilocos Sur,2023,122.0,71.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102915000,Quirino,Ilocos Sur,2024,107.0,39.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102916000,Salcedo,Ilocos Sur,2017,124.0,76.0,,vital_events_2017.xlsx
0102916000,Salcedo,Ilocos Sur,2018,,83.0,,deaths_2018_stat_tables.xlsx
0102916000,Salcedo,Ilocos Sur,2019,111.0,88.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102916000,Salcedo,Ilocos Sur,2020,117.0,77.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102916000,Salcedo,Ilocos Sur,2021,96.0,102.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102916000,Salcedo,Ilocos Sur,2022,101.0,91.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102916000,Salcedo,Ilocos Sur,2023,112.0,101.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102916000,Salcedo,Ilocos Sur,2024,101.0,88.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102917000,San Emilio,Ilocos Sur,2017,91.0,45.0,,vital_events_2017.xlsx
0102917000,San Emilio,Ilocos Sur,2018,,41.0,,deaths_2018_stat_tables.xlsx
0102917000,San Emilio,Ilocos Sur,2019,73.0,55.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102917000,San Emilio,Ilocos Sur,2020,90.0,42.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102917000,San Emilio,Ilocos Sur,2021,81.0,61.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102917000,San Emilio,Ilocos Sur,2022,74.0,60.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102917000,San Emilio,Ilocos Sur,2023,64.0,59.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102917000,San Emilio,Ilocos Sur,2024,54.0,60.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102918000,San Esteban,Ilocos Sur,2017,123.0,61.0,,vital_events_2017.xlsx
0102918000,San Esteban,Ilocos Sur,2018,,72.0,,deaths_2018_stat_tables.xlsx
0102918000,San Esteban,Ilocos Sur,2019,93.0,63.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102918000,San Esteban,Ilocos Sur,2020,104.0,65.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102918000,San Esteban,Ilocos Sur,2021,81.0,92.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102918000,San Esteban,Ilocos Sur,2022,84.0,64.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102918000,San Esteban,Ilocos Sur,2023,95.0,69.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102918000,San Esteban,Ilocos Sur,2024,75.0,55.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102919000,San Ildefonso,Ilocos Sur,2017,87.0,54.0,,vital_events_2017.xlsx
0102919000,San Ildefonso,Ilocos Sur,2018,,38.0,,deaths_2018_stat_tables.xlsx
0102919000,San Ildefonso,Ilocos Sur,2019,97.0,51.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102919000,San Ildefonso,Ilocos Sur,2020,85.0,37.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102919000,San Ildefonso,Ilocos Sur,2021,65.0,81.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102919000,San Ildefonso,Ilocos Sur,2022,84.0,50.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102919000,San Ildefonso,Ilocos Sur,2023,92.0,72.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102919000,San Ildefonso,Ilocos Sur,2024,93.0,59.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102920000,San Juan,Ilocos Sur,2017,365.0,179.0,,vital_events_2017.xlsx
0102920000,San Juan,Ilocos Sur,2018,,172.0,,deaths_2018_stat_tables.xlsx
0102920000,San Juan,Ilocos Sur,2019,332.0,182.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102920000,San Juan,Ilocos Sur,2020,307.0,194.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102920000,San Juan,Ilocos Sur,2021,270.0,275.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102920000,San Juan,Ilocos Sur,2022,260.0,209.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102920000,San Juan,Ilocos Sur,2023,257.0,250.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102920000,San Juan,Ilocos Sur,2024,268.0,206.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102921000,San Vicente,Ilocos Sur,2017,189.0,88.0,,vital_events_2017.xlsx
0102921000,San Vicente,Ilocos Sur,2018,,85.0,,deaths_2018_stat_tables.xlsx
0102921000,San Vicente,Ilocos Sur,2019,157.0,109.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102921000,San Vicente,Ilocos Sur,2020,122.0,79.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102921000,San Vicente,Ilocos Sur,2021,116.0,144.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102921000,San Vicente,Ilocos Sur,2022,123.0,105.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102921000,San Vicente,Ilocos Sur,2023,137.0,122.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102921000,San Vicente,Ilocos Sur,2024,118.0,112.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102922000,Santa,Ilocos Sur,2017,189.0,138.0,,vital_events_2017.xlsx
0102922000,Santa,Ilocos Sur,2018,,115.0,,deaths_2018_stat_tables.xlsx
0102922000,Santa,Ilocos Sur,2019,177.0,104.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102922000,Santa,Ilocos Sur,2020,164.0,106.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102922000,Santa,Ilocos Sur,2021,127.0,166.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102922000,Santa,Ilocos Sur,2022,145.0,131.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102922000,Santa,Ilocos Sur,2023,170.0,155.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102922000,Santa,Ilocos Sur,2024,132.0,132.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102923000,Santa Catalina,Ilocos Sur,2017,171.0,96.0,,vital_events_2017.xlsx
0102923000,Santa Catalina,Ilocos Sur,2018,,111.0,,deaths_2018_stat_tables.xlsx
0102923000,Santa Catalina,Ilocos Sur,2019,172.0,99.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102923000,Santa Catalina,Ilocos Sur,2020,143.0,107.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102923000,Santa Catalina,Ilocos Sur,2021,140.0,159.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102923000,Santa Catalina,Ilocos Sur,2022,149.0,107.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102923000,Santa Catalina,Ilocos Sur,2023,142.0,125.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102923000,Santa Catalina,Ilocos Sur,2024,140.0,120.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102924000,Santa Cruz,Ilocos Sur,2017,523.0,260.0,,vital_events_2017.xlsx
0102924000,Santa Cruz,Ilocos Sur,2018,,258.0,,deaths_2018_stat_tables.xlsx
0102924000,Santa Cruz,Ilocos Sur,2019,537.0,309.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102924000,Santa Cruz,Ilocos Sur,2020,484.0,255.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102924000,Santa Cruz,Ilocos Sur,2021,393.0,383.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102924000,Santa Cruz,Ilocos Sur,2022,432.0,305.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102924000,Santa Cruz,Ilocos Sur,2023,494.0,296.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102924000,Santa Cruz,Ilocos Sur,2024,387.0,316.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102925000,Santa Lucia,Ilocos Sur,2017,343.0,151.0,,vital_events_2017.xlsx
0102925000,Santa Lucia,Ilocos Sur,2018,,201.0,,deaths_2018_stat_tables.xlsx
0102925000,Santa Lucia,Ilocos Sur,2019,319.0,210.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102925000,Santa Lucia,Ilocos Sur,2020,314.0,212.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102925000,Santa Lucia,Ilocos Sur,2021,225.0,292.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102925000,Santa Lucia,Ilocos Sur,2022,242.0,222.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102925000,Santa Lucia,Ilocos Sur,2023,303.0,214.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102925000,Santa Lucia,Ilocos Sur,2024,222.0,201.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102926000,Santa Maria,Ilocos Sur,2017,396.0,200.0,,vital_events_2017.xlsx
0102926000,Santa Maria,Ilocos Sur,2018,,204.0,,deaths_2018_stat_tables.xlsx
0102926000,Santa Maria,Ilocos Sur,2019,380.0,193.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102926000,Santa Maria,Ilocos Sur,2020,361.0,205.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102926000,Santa Maria,Ilocos Sur,2021,298.0,274.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102926000,Santa Maria,Ilocos Sur,2022,330.0,241.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102926000,Santa Maria,Ilocos Sur,2023,311.0,238.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102926000,Santa Maria,Ilocos Sur,2024,308.0,236.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102927000,Santiago,Ilocos Sur,2017,254.0,112.0,,vital_events_2017.xlsx
0102927000,Santiago,Ilocos Sur,2018,,138.0,,deaths_2018_stat_tables.xlsx
0102927000,Santiago,Ilocos Sur,2019,232.0,148.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102927000,Santiago,Ilocos Sur,2020,242.0,121.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102927000,Santiago,Ilocos Sur,2021,206.0,185.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102927000,Santiago,Ilocos Sur,2022,188.0,145.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102927000,Santiago,Ilocos Sur,2023,168.0,142.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102927000,Santiago,Ilocos Sur,2024,217.0,157.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102928000,Santo Domingo,Ilocos Sur,2017,393.0,202.0,,vital_events_2017.xlsx
0102928000,Santo Domingo,Ilocos Sur,2018,,217.0,,deaths_2018_stat_tables.xlsx
0102928000,Santo Domingo,Ilocos Sur,2019,346.0,207.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102928000,Santo Domingo,Ilocos Sur,2020,325.0,214.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102928000,Santo Domingo,Ilocos Sur,2021,292.0,320.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102928000,Santo Domingo,Ilocos Sur,2022,258.0,199.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102928000,Santo Domingo,Ilocos Sur,2023,310.0,236.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102928000,Santo Domingo,Ilocos Sur,2024,302.0,203.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102929000,Sigay,Ilocos Sur,2017,26.0,16.0,,vital_events_2017.xlsx
0102929000,Sigay,Ilocos Sur,2018,,17.0,,deaths_2018_stat_tables.xlsx
0102929000,Sigay,Ilocos Sur,2019,37.0,20.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102929000,Sigay,Ilocos Sur,2020,27.0,17.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102929000,Sigay,Ilocos Sur,2021,31.0,21.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102929000,Sigay,Ilocos Sur,2022,26.0,20.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102929000,Sigay,Ilocos Sur,2023,30.0,21.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102929000,Sigay,Ilocos Sur,2024,24.0,14.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102930000,Sinait,Ilocos Sur,2017,346.0,204.0,,vital_events_2017.xlsx
0102930000,Sinait,Ilocos Sur,2018,,232.0,,deaths_2018_stat_tables.xlsx
0102930000,Sinait,Ilocos Sur,2019,336.0,194.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102930000,Sinait,Ilocos Sur,2020,293.0,190.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102930000,Sinait,Ilocos Sur,2021,275.0,278.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102930000,Sinait,Ilocos Sur,2022,262.0,223.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102930000,Sinait,Ilocos Sur,2023,298.0,230.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102930000,Sinait,Ilocos Sur,2024,264.0,235.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102931000,Sugpon,Ilocos Sur,2017,66.0,22.0,,vital_events_2017.xlsx
0102931000,Sugpon,Ilocos Sur,2018,,24.0,,deaths_2018_stat_tables.xlsx
0102931000,Sugpon,Ilocos Sur,2019,52.0,21.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102931000,Sugpon,Ilocos Sur,2020,39.0,17.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102931000,Sugpon,Ilocos Sur,2021,27.0,26.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102931000,Sugpon,Ilocos Sur,2022,40.0,25.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102931000,Sugpon,Ilocos Sur,2023,24.0,29.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102931000,Sugpon,Ilocos Sur,2024,40.0,26.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102932000,Suyo,Ilocos Sur,2017,153.0,65.0,,vital_events_2017.xlsx
0102932000,Suyo,Ilocos Sur,2018,,78.0,,deaths_2018_stat_tables.xlsx
0102932000,Suyo,Ilocos Sur,2019,152.0,81.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102932000,Suyo,Ilocos Sur,2020,134.0,65.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102932000,Suyo,Ilocos Sur,2021,105.0,127.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102932000,Suyo,Ilocos Sur,2022,126.0,85.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102932000,Suyo,Ilocos Sur,2023,126.0,93.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102932000,Suyo,Ilocos Sur,2024,111.0,74.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102933000,Tagudin,Ilocos Sur,2017,537.0,242.0,,vital_events_2017.xlsx
0102933000,Tagudin,Ilocos Sur,2018,,264.0,,deaths_2018_stat_tables.xlsx
0102933000,Tagudin,Ilocos Sur,2019,566.0,334.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102933000,Tagudin,Ilocos Sur,2020,467.0,279.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102933000,Tagudin,Ilocos Sur,2021,437.0,402.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102933000,Tagudin,Ilocos Sur,2022,474.0,322.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102933000,Tagudin,Ilocos Sur,2023,511.0,303.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102933000,Tagudin,Ilocos Sur,2024,463.0,340.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0102934000,City of Vigan ,Ilocos Sur,2017,708.0,414.0,,vital_events_2017.xlsx
0102934000,City of Vigan ,Ilocos Sur,2018,,416.0,,deaths_2018_stat_tables.xlsx
0102934000,City of Vigan ,Ilocos Sur,2019,736.0,394.0,preliminary,vitalstats_2019_stat_tables.xlsx
0102934000,City of Vigan ,Ilocos Sur,2020,645.0,363.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0102934000,City of Vigan ,Ilocos Sur,2021,596.0,629.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0102934000,City of Vigan ,Ilocos Sur,2022,544.0,429.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0102934000,City of Vigan ,Ilocos Sur,2023,609.0,458.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0102934000,City of Vigan ,Ilocos Sur,2024,574.0,433.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0103301000,Agoo,La Union,2017,913.0,394.0,,vital_events_2017.xlsx
0103301000,Agoo,La Union,2018,,416.0,,deaths_2018_stat_tables.xlsx
0103301000,Agoo,La Union,2019,977.0,406.0,preliminary,vitalstats_2019_stat_tables.xlsx
0103301000,Agoo,La Union,2020,893.0,413.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0103301000,Agoo,La Union,2021,745.0,641.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0103301000,Agoo,La Union,2022,758.0,508.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
