year,region,province_src,name_src,mayor_votes,psgc10,match_method
2025,REGION IX,ZAMBOANGA DEL SUR,SAN MIGUEL,12968,0907324000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,SAN PABLO,16315,0907325000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,SOMINOT,8900,0907340000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,TABINA,14514,0907327000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,TAMBULIG,21503,0907328000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,TIGBAO,11270,0907344000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,TUKURAN,22608,0907330000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,VINCENZO A SAGUN,13236,0907341000,cur:exact
2025,REGION IX,ZAMBOANGA DEL SUR,ZAMBOANGA,356586,0931700000,cur:based
2025,REGION IX,ZAMBOANGA SIBUGAY,ALICIA,20036,0908301000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,BUUG,20023,0908302000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,DIPLAHAN,18163,0908303000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,IMELDA,16330,0908304000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,IPIL,46769,0908305000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,KABASALAN,28621,0908306000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,MABUHAY,10485,0908307000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,MALANGAS,17733,0908308000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,NAGA,23120,0908309000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,OLUTANGA,15090,0908310000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,PAYAO,17945,0908311000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,ROSELLER LIM,20594,0908312000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,SIAY,20203,0908313000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,TALUSAN,8971,0908314000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,TITAY,30674,0908315000,cur:exact
2025,REGION IX,ZAMBOANGA SIBUGAY,TUNGAWAN,24783,0908316000,cur:exact
2025,REGION V,ALBAY,BACACAY,44060,0500501000,cur:exact
2025,REGION V,ALBAY,CAMALIG,40725,0500502000,cur:exact
2025,REGION V,ALBAY,DARAGA,78877,0500503000,cur:exact
2025,REGION V,ALBAY,GUINOBATAN,53153,0500504000,cur:exact
2025,REGION V,ALBAY,JOVELLAR,10897,0500505000,cur:exact
2025,REGION V,ALBAY,LEGAZPI,130885,0500506000,cur:based
2025,REGION V,ALBAY,LIBON,39840,0500507000,cur:exact
2025,REGION V,ALBAY,LIGAO,64736,0500508000,cur:based
2025,REGION V,ALBAY,MALILIPOT,27534,0500509000,cur:exact
2025,REGION V,ALBAY,MALINAO,29141,0500510000,cur:exact
2025,REGION V,ALBAY,MANITO,16182,0500511000,cur:exact
2025,REGION V,ALBAY,OAS,38036,0500512000,cur:exact
2025,REGION V,ALBAY,PIO DURAN,28492,0500513000,cur:exact
2025,REGION V,ALBAY,POLANGUI,54009,0500514000,cur:exact
2025,REGION V,ALBAY,RAPU RAPU,19905,0500515000,cur:exact
2025,REGION V,ALBAY,SANTO DOMINGO,25196,0500516000,cur:exact
2025,REGION V,ALBAY,TABACO,75345,0500517000,cur:based
2025,REGION V,ALBAY,TIWI,33743,0500518000,cur:exact
2025,REGION V,CAMARINES NORTE,BASUD,24861,0501601000,cur:exact
2025,REGION V,CAMARINES NORTE,CAPALONGA,21104,0501602000,cur:exact
2025,REGION V,CAMARINES NORTE,DAET,52612,0501603000,cur:exact
2025,REGION V,CAMARINES NORTE,JOSE PANGANIBAN,26809,0501605000,cur:exact
2025,REGION V,CAMARINES NORTE,LABO,56190,0501606000,cur:exact
2025,REGION V,CAMARINES NORTE,MERCEDES,29606,0501607000,cur:exact
2025,REGION V,CAMARINES NORTE,PARACALE,31826,0501608000,cur:exact
2025,REGION V,CAMARINES NORTE,SAN LORENZO RUIZ,9971,0501604000,cur:exact
2025,REGION V,CAMARINES NORTE,SAN VICENTE,8250,0501609000,cur:exact
2025,REGION V,CAMARINES NORTE,SANTA ELENA,23580,0501610000,cur:exact
2025,REGION V,CAMARINES NORTE,TALISAY,15018,0501611000,cur:exact
2025,REGION V,CAMARINES NORTE,VINZONS,25205,0501612000,cur:exact
2025,REGION V,CAMARINES SUR,BAAO,28674,0501701000,cur:exact
2025,REGION V,CAMARINES SUR,BALATAN,17071,0501702000,cur:exact
2025,REGION V,CAMARINES SUR,BATO,28768,0501703000,cur:exact
2025,REGION V,CAMARINES SUR,BOMBON,10061,0501704000,cur:exact
2025,REGION V,CAMARINES SUR,BUHI,40867,0501705000,cur:exact
2025,REGION V,CAMARINES SUR,BULA,37601,0501706000,cur:exact
2025,REGION V,CAMARINES SUR,CABUSAO,12421,0501707000,cur:exact
2025,REGION V,CAMARINES SUR,CALABANGA,44040,0501708000,cur:exact
2025,REGION V,CAMARINES SUR,CAMALIGAN,13683,0501709000,cur:exact
2025,REGION V,CAMARINES SUR,CANAMAN,20146,0501710000,cur:exact
2025,REGION V,CAMARINES SUR,CARAMOAN,30205,0501711000,cur:exact
2025,REGION V,CAMARINES SUR,DEL GALLEGO,14656,0501712000,cur:exact
2025,REGION V,CAMARINES SUR,GAINZA,7603,0501713000,cur:exact
2025,REGION V,CAMARINES SUR,GARCHITORENA,17414,0501714000,cur:exact
2025,REGION V,CAMARINES SUR,GOA,35369,0501715000,cur:exact
2025,REGION V,CAMARINES SUR,IRIGA,60569,0501716000,cur:based
2025,REGION V,CAMARINES SUR,LAGONOY,34391,0501717000,cur:exact
2025,REGION V,CAMARINES SUR,LIBMANAN,55597,0501718000,cur:exact
2025,REGION V,CAMARINES SUR,LUPI,19054,0501719000,cur:exact
2025,REGION V,CAMARINES SUR,MAGARAO,16155,0501720000,cur:exact
2025,REGION V,CAMARINES SUR,MILAOR,21172,0501721000,cur:exact
2025,REGION V,CAMARINES SUR,MINALABAC,25504,0501722000,cur:exact
2025,REGION V,CAMARINES SUR,NABUA,44939,0501723000,cur:exact
2025,REGION V,CAMARINES SUR,NAGA,92062,0501724000,cur:based
2025,REGION V,CAMARINES SUR,OCAMPO,25462,0501725000,cur:exact
2025,REGION V,CAMARINES SUR,PAMPLONA,20545,0501726000,cur:exact
2025,REGION V,CAMARINES SUR,PASACAO,24449,0501727000,cur:exact
2025,REGION V,CAMARINES SUR,PILI,47366,0501728000,cur:exact
2025,REGION V,CAMARINES SUR,PRESENTACION,15109,0501729000,cur:exact
2025,REGION V,CAMARINES SUR,RAGAY,34255,0501730000,cur:exact
2025,REGION V,CAMARINES SUR,SAGNAY,18293,0501731000,cur:exact
2025,REGION V,CAMARINES SUR,SAN FERNANDO,20737,0501732000,cur:exact
2025,REGION V,CAMARINES SUR,SAN JOSE,27123,0501733000,cur:exact
2025,REGION V,CAMARINES SUR,SIPOCOT,37455,0501734000,cur:exact
2025,REGION V,CAMARINES SUR,SIRUMA,12658,0501735000,cur:exact
2025,REGION V,CAMARINES SUR,TIGAON,30043,0501736000,cur:exact
2025,REGION V,CAMARINES SUR,TINAMBAC,40173,0501737000,cur:exact
2025,REGION V,CATANDUANES,BAGAMANOC,7438,0502001000,cur:exact
2025,REGION V,CATANDUANES,BARAS,7375,0502002000,cur:exact
2025,REGION V,CATANDUANES,BATO,14320,0502003000,cur:exact
2025,REGION V,CATANDUANES,CARAMORAN,18088,0502004000,cur:exact
2025,REGION V,CATANDUANES,GIGMOTO,4186,0502005000,cur:exact
2025,REGION V,CATANDUANES,PANDAN,14107,0502006000,cur:exact
2025,REGION V,CATANDUANES,PANGANIBAN,4041,0502007000,cur:exact
2025,REGION V,CATANDUANES,SAN ANDRES,24220,0502008000,cur:exact
2025,REGION V,CATANDUANES,SAN MIGUEL,10529,0502009000,cur:exact
2025,REGION V,CATANDUANES,VIGA,13622,0502010000,cur:exact
2025,REGION V,CATANDUANES,VIRAC,44351,0502011000,cur:exact
2025,REGION V,MASBATE,AROROY,37786,0504101000,cur:exact
2025,REGION V,MASBATE,BALENO,14973,0504102000,cur:exact
2025,REGION V,MASBATE,BALUD,14080,0504103000,cur:exact
2025,REGION V,MASBATE,BATUAN,5884,0504104000,cur:exact
2025,REGION V,MASBATE,CATAINGAN,19008,0504105000,cur:exact
2025,REGION V,MASBATE,CAWAYAN,32489,0504106000,cur:exact
2025,REGION V,MASBATE,CLAVERIA,20999,0504107000,cur:exact
2025,REGION V,MASBATE,DIMASALANG,13515,0504108000,cur:exact
2025,REGION V,MASBATE,ESPERANZA,6988,0504109000,cur:exact
2025,REGION V,MASBATE,MANDAON,21000,0504110000,cur:exact
2025,REGION V,MASBATE,MASBATE,65977,0504111000,cur:based
2025,REGION V,MASBATE,MILAGROS,25833,0504112000,cur:exact
2025,REGION V,MASBATE,MOBO,17943,0504113000,cur:exact
2025,REGION V,MASBATE,MONREAL,9042,0504114000,cur:exact
2025,REGION V,MASBATE,PALANAS,14247,0504115000,cur:exact
2025,REGION V,MASBATE,PIO V CORPUS,9935,0504116000,cur:exact
2025,REGION V,MASBATE,PLACER,21108,0504117000,cur:exact
2025,REGION V,MASBATE,SAN FERNANDO,12816,0504118000,cur:exact
2025,REGION V,MASBATE,SAN JACINTO,11248,0504119000,cur:exact
2025,REGION V,MASBATE,SAN PASCUAL,27930,0504120000,cur:exact
2025,REGION V,MASBATE,USON,18648,0504121000,cur:exact
2025,REGION V,SORSOGON,BARCELONA,13998,0506202000,cur:exact
2025,REGION V,SORSOGON,BULAN,57429,0506203000,cur:exact
2025,REGION V,SORSOGON,BULUSAN,15146,0506204000,cur:exact
2025,REGION V,SORSOGON,CASIGURAN,18215,0506205000,cur:exact
2025,REGION V,SORSOGON,CASTILLA,32385,0506206000,cur:exact
2025,REGION V,SORSOGON,DONSOL,27455,0506207000,cur:exact
2025,REGION V,SORSOGON,GUBAT,34737,0506208000,cur:exact
2025,REGION V,SORSOGON,IROSIN,36440,0506209000,cur:exact
2025,REGION V,SORSOGON,JUBAN,21362,0506210000,cur:exact
2025,REGION V,SORSOGON,MAGALLANES,19735,0506211000,cur:exact
2025,REGION V,SORSOGON,MATNOG,25767,0506212000,cur:exact
2025,REGION V,SORSOGON,PILAR,35632,0506213000,cur:exact
2025,REGION V,SORSOGON,PRIETO DIAZ,10808,0506214000,cur:exact
2025,REGION V,SORSOGON,SANTA MAGDALENA,10968,0506215000,cur:exact
2025,REGION V,SORSOGON,SORSOGON,89860,0506216000,cur:based
2025,REGION VI,AKLAN,ALTAVAS,14746,0600401000,cur:exact
2025,REGION VI,AKLAN,BALETE,13857,0600402000,cur:exact
2025,REGION VI,AKLAN,BANGA,24543,0600403000,cur:exact
2025,REGION VI,AKLAN,BATAN,20041,0600404000,cur:exact
2025,REGION VI,AKLAN,BURUANGA,11574,0600405000,cur:exact
2025,REGION VI,AKLAN,IBAJAY,23952,0600406000,cur:exact
2025,REGION VI,AKLAN,KALIBO,43376,0600407000,cur:exact
2025,REGION VI,AKLAN,LEZO,8991,0600408000,cur:exact
2025,REGION VI,AKLAN,LIBACAO,16474,0600409000,cur:exact
2025,REGION VI,AKLAN,MADALAG,8334,0600410000,cur:exact
2025,REGION VI,AKLAN,MAKATO,20296,0600411000,cur:exact
2025,REGION VI,AKLAN,MALAY,32804,0600412000,cur:exact
2025,REGION VI,AKLAN,MALINAO,13317,0600413000,cur:exact
2025,REGION VI,AKLAN,NABAS,22651,0600414000,cur:exact
2025,REGION VI,AKLAN,NEW WASHINGTON,29048,0600415000,cur:exact
2025,REGION VI,AKLAN,NUMANCIA,22388,0600416000,cur:exact
2025,REGION VI,AKLAN,TANGALAN,14158,0600417000,cur:exact
2025,REGION VI,ANTIQUE,ANINI Y,11849,0600601000,cur:exact
2025,REGION VI,ANTIQUE,BARBAZA,13399,0600602000,cur:exact
2025,REGION VI,ANTIQUE,BELISON,8736,0600603000,cur:exact
2025,REGION VI,ANTIQUE,BUGASONG,10975,0600604000,cur:exact
2025,REGION VI,ANTIQUE,CALUYA,21283,0600605000,cur:exact
2025,REGION VI,ANTIQUE,CULASI,25025,0600606000,cur:exact
2025,REGION VI,ANTIQUE,HAMTIC,26442,0600608000,cur:exact
2025,REGION VI,ANTIQUE,LAUA AN,17137,0600609000,cur:exact
2025,REGION VI,ANTIQUE,LIBERTAD,9832,0600610000,cur:exact
2025,REGION VI,ANTIQUE,PANDAN,21924,0600611000,cur:exact
2025,REGION VI,ANTIQUE,PATNONGON,19294,0600612000,cur:exact
2025,REGION VI,ANTIQUE,SAN JOSE,33281,0600613000,cur:exact
2025,REGION VI,ANTIQUE,SAN REMIGIO,21175,0600614000,cur:exact
2025,REGION VI,ANTIQUE,SEBASTE,11186,0600615000,cur:exact
2025,REGION VI,ANTIQUE,SIBALOM,35488,0600616000,cur:exact
2025,REGION VI,ANTIQUE,TIBIAO,15745,0600617000,cur:exact
2025,REGION VI,ANTIQUE,TOBIAS FORNIER,17195,0600607000,cur:exact
2025,REGION VI,ANTIQUE,VALDERRAMA,11758,0600618000,cur:exact
2025,REGION VI,CAPIZ,CUARTERO,17284,0601901000,cur:exact
2025,REGION VI,CAPIZ,DAO,14260,0601902000,cur:exact
2025,REGION VI,CAPIZ,DUMALAG,14207,0601903000,cur:exact
2025,REGION VI,CAPIZ,DUMARAO,26673,0601904000,cur:exact
2025,REGION VI,CAPIZ,IVISAN,17686,0601905000,cur:exact
2025,REGION VI,CAPIZ,JAMINDAN,20371,0601906000,cur:exact
2025,REGION VI,CAPIZ,MA AYON,17526,0601907000,cur:exact
2025,REGION VI,CAPIZ,MAMBUSAO,24606,0601908000,cur:exact
2025,REGION VI,CAPIZ,PANAY,28869,0601909000,cur:exact
2025,REGION VI,CAPIZ,PANITAN,21462,0601910000,cur:exact
2025,REGION VI,CAPIZ,PILAR,24775,0601911000,cur:exact
2025,REGION VI,CAPIZ,PONTEVEDRA,27036,0601912000,cur:exact
2025,REGION VI,CAPIZ,PRESIDENT ROXAS,18006,0601913000,cur:exact
2025,REGION VI,CAPIZ,ROXAS,95164,0601914000,cur:based
2025,REGION VI,CAPIZ,SAPI AN,14895,0601915000,cur:exact
2025,REGION VI,CAPIZ,SIGMA,19662,0601916000,cur:exact
2025,REGION VI,CAPIZ,TAPAZ,30343,0601917000,cur:exact
2025,REGION VI,GUIMARAS,BUENAVISTA,31040,0607901000,cur:exact
2025,REGION VI,GUIMARAS,JORDAN,23193,0607902000,cur:exact
2025,REGION VI,GUIMARAS,NUEVA VALENCIA,19759,0607903000,cur:exact
2025,REGION VI,GUIMARAS,SAN LORENZO,15613,0607904000,cur:exact
2025,REGION VI,GUIMARAS,SIBUNAG,13350,0607905000,cur:exact
2025,REGION VI,ILOILO,AJUY,30671,0603001000,cur:exact
2025,REGION VI,ILOILO,ALIMODIAN,18359,0603002000,cur:exact
2025,REGION VI,ILOILO,ANILAO,16345,0603003000,cur:exact
2025,REGION VI,ILOILO,BADIANGAN,11825,0603004000,cur:exact
2025,REGION VI,ILOILO,BALASAN,19178,0603005000,cur:exact
2025,REGION VI,ILOILO,BANATE,20825,0603006000,cur:exact
2025,REGION VI,ILOILO,BAROTAC NUEVO,32695,0603007000,cur:exact
2025,REGION VI,ILOILO,BAROTAC VIEJO,26890,0603008000,cur:exact
2025,REGION VI,ILOILO,BATAD,13306,0603009000,cur:exact
2025,REGION VI,ILOILO,BINGAWAN,8413,0603010000,cur:exact
2025,REGION VI,ILOILO,CABATUAN,30861,0603012000,cur:exact
2025,REGION VI,ILOILO,CALINOG,23055,0603013000,cur:exact
2025,REGION VI,ILOILO,CARLES,36591,0603014000,cur:exact
2025,REGION VI,ILOILO,CONCEPCION,21708,0603015000,cur:exact
2025,REGION VI,ILOILO,DINGLE,23277,0603016000,cur:exact
2025,REGION VI,ILOILO,DUENAS,19466,0603017000,cur:exact
2025,REGION VI,ILOILO,DUMANGAS,44621,0603018000,cur:exact
2025,REGION VI,ILOILO,ESTANCIA,31168,0603019000,cur:exact
2025,REGION VI,ILOILO,GUIMBAL,19352,0603020000,cur:exact
2025,REGION VI,ILOILO,IGBARAS,17587,0603021000,cur:exact
2025,REGION VI,ILOILO,ILOILO,245301,0631000000,cur:based
2025,REGION VI,ILOILO,JANIUAY,34119,0603023000,cur:exact
2025,REGION VI,ILOILO,LAMBUNAO,32396,0603025000,cur:exact
2025,REGION VI,ILOILO,LEGANES,17081,0603026000,cur:exact
2025,REGION VI,ILOILO,LEMERY,11965,0603027000,cur:exact
2025,REGION VI,ILOILO,LEON,28682,0603028000,cur:exact
2025,REGION VI,ILOILO,MAASIN,16791,0603029000,cur:exact
2025,REGION VI,ILOILO,MIAGAO,36447,0603030000,cur:exact
2025,REGION VI,ILOILO,MINA,12968,0603031000,cur:exact
2025,REGION VI,ILOILO,NEW LUCENA,10362,0603032000,cur:exact
2025,REGION VI,ILOILO,OTON,34432,0603034000,cur:exact
2025,REGION VI,ILOILO,PASSI,47210,0603035000,cur:based
2025,REGION VI,ILOILO,PAVIA,26763,0603036000,cur:exact
2025,REGION VI,ILOILO,POTOTAN,39270,0603037000,cur:exact
2025,REGION VI,ILOILO,SAN DIONISIO,21911,0603038000,cur:exact
2025,REGION VI,ILOILO,SAN ENRIQUE,19804,0603039000,cur:exact
2025,REGION VI,ILOILO,SAN JOAQUIN,28362,0603040000,cur:exact
2025,REGION VI,ILOILO,SAN MIGUEL,18456,0603041000,cur:exact
2025,REGION VI,ILOILO,SAN RAFAEL,10591,0603042000,cur:exact
2025,REGION VI,ILOILO,SANTA BARBARA,29634,0603043000,cur:exact
2025,REGION VI,ILOILO,SARA,31916,0603044000,cur:exact
2025,REGION VI,ILOILO,TIGBAUAN,34891,0603045000,cur:exact
2025,REGION VI,ILOILO,TUBUNGAN,11619,0603046000,cur:exact
2025,REGION VI,ILOILO,ZARRAGA,16740,0603047000,cur:exact
2025,REGION VII,BOHOL,ALBURQUERQUE,6918,0701201000,cur:exact
2025,REGION VII,BOHOL,ALICIA,15533,0701202000,cur:exact
2025,REGION VII,BOHOL,ANDA,12032,0701203000,cur:exact
2025,REGION VII,BOHOL,ANTEQUERA,9377,0701204000,cur:exact
2025,REGION VII,BOHOL,BACLAYON,12134,0701205000,cur:exact
2025,REGION VII,BOHOL,BALILIHAN,13478,0701206000,cur:exact
2025,REGION VII,BOHOL,BATUAN,9451,0701207000,cur:exact
2025,REGION VII,BOHOL,BIEN UNIDO,16126,0701248000,cur:exact
2025,REGION VII,BOHOL,BILAR,11427,0701208000,cur:exact
2025,REGION VII,BOHOL,BUENAVISTA,17751,0701209000,cur:exact
2025,REGION VII,BOHOL,CALAPE,21148,0701210000,cur:exact
2025,REGION VII,BOHOL,CANDIJAY,15619,0701211000,cur:exact
2025,REGION VII,BOHOL,CARMEN,21705,0701212000,cur:exact
2025,REGION VII,BOHOL,CATIGBIAN,15034,0701213000,cur:exact
2025,REGION VII,BOHOL,CLARIN,9642,0701214000,cur:exact
2025,REGION VII,BOHOL,CORELLA,4511,0701215000,cur:exact
2025,REGION VII,BOHOL,CORTES,10927,0701216000,cur:exact
2025,REGION VII,BOHOL,DAGOHOY,12331,0701217000,cur:exact
2025,REGION VII,BOHOL,DANAO,12153,0701218000,cur:exact
2025,REGION VII,BOHOL,DAUIS,28309,0701219000,cur:exact
2025,REGION VII,BOHOL,DIMIAO,9679,0701220000,cur:exact
2025,REGION VII,BOHOL,DUERO,12346,0701221000,cur:exact
2025,REGION VII,BOHOL,GARCIA HERNANDEZ,14582,0701222000,cur:exact
2025,REGION VII,BOHOL,GETAFE,16287,0701226000,cur:exact
2025,REGION VII,BOHOL,GUINDULMAN,20187,0701223000,cur:exact
2025,REGION VII,BOHOL,INABANGA,29917,0701224000,cur:exact
2025,REGION VII,BOHOL,JAGNA,21489,0701225000,cur:exact
2025,REGION VII,BOHOL,LILA,5664,0701227000,cur:exact
2025,REGION VII,BOHOL,LOAY,10368,0701228000,cur:exact
2025,REGION VII,BOHOL,LOBOC,12588,0701229000,cur:exact
2025,REGION VII,BOHOL,LOON,26643,0701230000,cur:exact
2025,REGION VII,BOHOL,MABINI,17440,0701231000,cur:exact
2025,REGION VII,BOHOL,MARIBOJOC,13088,0701232000,cur:exact
2025,REGION VII,BOHOL,PANGLAO,24111,0701233000,cur:exact
2025,REGION VII,BOHOL,PILAR,16797,0701234000,cur:exact
2025,REGION VII,BOHOL,PRESIDENT CARLOS P GARCIA,14128,0701235000,cur:exact
2025,REGION VII,BOHOL,SAGBAYAN,12355,0701236000,cur:exact
2025,REGION VII,BOHOL,SAN ISIDRO,6175,0701237000,cur:exact
2025,REGION VII,BOHOL,SAN MIGUEL,16024,0701238000,cur:exact
2025,REGION VII,BOHOL,SEVILLA,6140,0701239000,cur:exact
2025,REGION VII,BOHOL,SIERRA BULLONES,15865,0701240000,cur:exact
2025,REGION VII,BOHOL,SIKATUNA,4018,0701241000,cur:exact
2025,REGION VII,BOHOL,TAGBILARAN,62961,0701242000,cur:based
2025,REGION VII,BOHOL,TALIBON,39114,0701243000,cur:exact
2025,REGION VII,BOHOL,TRINIDAD,21393,0701244000,cur:exact
2025,REGION VII,BOHOL,TUBIGON,29266,0701245000,cur:exact
2025,REGION VII,BOHOL,UBAY,43344,0701246000,cur:exact
2025,REGION VII,BOHOL,VALENCIA,16693,0701247000,cur:exact
2025,REGION VII,CEBU,ALCANTARA,9860,0702201000,cur:exact
2025,REGION VII,CEBU,ALCOY,10240,0702202000,cur:exact
2025,REGION VII,CEBU,ALEGRIA,15037,0702203000,cur:exact
2025,REGION VII,CEBU,ALOGUINSAN,17069,0702204000,cur:exact
2025,REGION VII,CEBU,ARGAO,48227,0702205000,cur:exact
2025,REGION VII,CEBU,ASTURIAS,32599,0702206000,cur:exact
2025,REGION VII,CEBU,BADIAN,26321,0702207000,cur:exact
2025,REGION VII,CEBU,BALAMBAN,41387,0702208000,cur:exact
2025,REGION VII,CEBU,BANTAYAN,39973,0702209000,cur:exact
2025,REGION VII,CEBU,BARILI,34854,0702210000,cur:exact
2025,REGION VII,CEBU,BOGO,39773,0702211000,cur:based
2025,REGION VII,CEBU,BOLJOON,10170,0702212000,cur:exact
2025,REGION VII,CEBU,BORBON,23826,0702213000,cur:exact
2025,REGION VII,CEBU,CARCAR,76139,0702214000,cur:based
2025,REGION VII,CEBU,CARMEN,28212,0702215000,cur:exact
2025,REGION VII,CEBU,CATMON,19556,0702216000,cur:exact
2025,REGION VII,CEBU,CEBU,584103,0730600000,cur:based
2025,REGION VII,CEBU,COMPOSTELA,34423,0702218000,cur:exact
2025,REGION VII,CEBU,CONSOLACION,78433,0702219000,cur:exact
2025,REGION VII,CEBU,CORDOVA,44003,0702220000,cur:exact
2025,REGION VII,CEBU,DAANBANTAYAN,48150,0702221000,cur:exact
2025,REGION VII,CEBU,DALAGUETE,43703,0702222000,cur:exact
2025,REGION VII,CEBU,DANAO,82424,0702223000,cur:based
2025,REGION VII,CEBU,DUMANJUG,32182,0702224000,cur:exact
2025,REGION VII,CEBU,GINATILAN,10323,0702225000,cur:exact
2025,REGION VII,CEBU,LAPU LAPU,223825,0731100000,cur:based
2025,REGION VII,CEBU,LILOAN,70978,0702227000,cur:exact
2025,REGION VII,CEBU,MADRIDEJOS,25541,0702228000,cur:exact
2025,REGION VII,CEBU,MALABUYOC,12443,0702229000,cur:exact
2025,REGION VII,CEBU,MANDAUE,199663,0731300000,cur:based
2025,REGION VII,CEBU,MEDELLIN,35327,0702231000,cur:exact
2025,REGION VII,CEBU,MINGLANILLA,61914,0702232000,cur:exact
2025,REGION VII,CEBU,MOALBOAL,21152,0702233000,cur:exact
2025,REGION VII,CEBU,NAGA,66450,0702234000,cur:based
2025,REGION VII,CEBU,OSLOB,18192,0702235000,cur:exact
2025,REGION VII,CEBU,PILAR,8455,0702236000,cur:exact
2025,REGION VII,CEBU,PINAMUNGAJAN,41006,0702237000,cur:exact
2025,REGION VII,CEBU,PORO,16759,0702238000,cur:exact
2025,REGION VII,CEBU,RONDA,11036,0702239000,cur:exact
2025,REGION VII,CEBU,SAMBOAN,13007,0702240000,cur:exact
2025,REGION VII,CEBU,SAN FERNANDO,34571,0702241000,cur:exact
2025,REGION VII,CEBU,SAN FRANCISCO,23505,0702242000,cur:exact
2025,REGION VII,CEBU,SAN REMIGIO,38959,0702243000,cur:exact
2025,REGION VII,CEBU,SANTA FE,18893,0702244000,cur:exact
2025,REGION VII,CEBU,SANTANDER,11355,0702245000,cur:exact
2025,REGION VII,CEBU,SIBONGA,29589,0702246000,cur:exact
2025,REGION VII,CEBU,SOGOD,21918,0702247000,cur:exact
2025,REGION VII,CEBU,TABOGON,25327,0702248000,cur:exact
2025,REGION VII,CEBU,TABUELAN,18804,0702249000,cur:exact
2025,REGION VII,CEBU,TALISAY,115825,0702250000,cur:based
2025,REGION VII,CEBU,TOLEDO,106131,0702251000,cur:based
2025,REGION VII,CEBU,TUBURAN,29039,0702252000,cur:exact
2025,REGION VII,CEBU,TUDELA,6092,0702253000,cur:exact
2025,REGION VIII,BILIRAN,ALMERIA,10697,0807801000,cur:exact
2025,REGION VIII,BILIRAN,BILIRAN,9345,0807802000,cur:exact
2025,REGION VIII,BILIRAN,CABUCGAYAN,12757,0807803000,cur:exact
2025,REGION VIII,BILIRAN,CAIBIRAN,10228,0807804000,cur:exact
2025,REGION VIII,BILIRAN,CULABA,6107,0807805000,cur:exact
2025,REGION VIII,BILIRAN,KAWAYAN,10099,0807806000,cur:exact
2025,REGION VIII,BILIRAN,MARIPIPI,3723,0807807000,cur:exact
2025,REGION VIII,BILIRAN,NAVAL,23900,0807808000,cur:exact
2025,REGION VIII,EASTERN SAMAR,ARTECHE,10331,0802601000,cur:exact
2025,REGION VIII,EASTERN SAMAR,BALANGIGA,8977,0802602000,cur:exact
2025,REGION VIII,EASTERN SAMAR,BALANGKAYAN,6759,0802603000,cur:exact
2025,REGION VIII,EASTERN SAMAR,BORONGAN,43724,0802604000,cur:based
2025,REGION VIII,EASTERN SAMAR,CAN AVID,14734,0802605000,cur:exact
2025,REGION VIII,EASTERN SAMAR,DOLORES,25422,0802606000,cur:exact
2025,REGION VIII,EASTERN SAMAR,GENERAL MACARTHUR,9027,0802607000,cur:exact
2025,REGION VIII,EASTERN SAMAR,GIPORLOS,8686,0802608000,cur:exact
2025,REGION VIII,EASTERN SAMAR,GUIUAN,30620,0802609000,cur:exact
2025,REGION VIII,EASTERN SAMAR,HERNANI,5950,0802610000,cur:exact
2025,REGION VIII,EASTERN SAMAR,JIPAPAD,6649,0802611000,cur:exact
2025,REGION VIII,EASTERN SAMAR,LAWAAN,8924,0802612000,cur:exact
2025,REGION VIII,EASTERN SAMAR,LLORENTE,12465,0802613000,cur:exact
2025,REGION VIII,EASTERN SAMAR,MASLOG,3015,0802614000,cur:exact
2025,REGION VIII,EASTERN SAMAR,MAYDOLONG,10175,0802615000,cur:exact
2025,REGION VIII,EASTERN SAMAR,MERCEDES,5458,0802616000,cur:exact
2025,REGION VIII,EASTERN SAMAR,ORAS,23956,0802617000,cur:exact
2025,REGION VIII,EASTERN SAMAR,QUINAPONDAN,9009,0802618000,cur:exact
2025,REGION VIII,EASTERN SAMAR,SALCEDO,13602,0802619000,cur:exact
2025,REGION VIII,EASTERN SAMAR,SAN JULIAN,9174,0802620000,cur:exact
2025,REGION VIII,EASTERN SAMAR,SAN POLICARPO,11217,0802621000,cur:exact
2025,REGION VIII,EASTERN SAMAR,SULAT,9845,0802622000,cur:exact
