user_country,friend_country,user_region,friend_region,scaled_sci
PH,PH,PHL.80_1,PHL.16_1,20267
PH,PH,PHL.16_1,PHL.80_1,20267
PH,PH,PHL.60_1,PHL.20_1,8290
PH,PH,PHL.20_1,PHL.60_1,8290
PH,PH,PHL.57_1,PHL.47_1,16833
PH,PH,PHL.47_1,PHL.57_1,16833
PH,PH,PHL.74_1,PHL.44_1,10488
PH,PH,PHL.44_1,PHL.74_1,10488
PH,PH,PHL.78_1,PHL.43_1,7675
PH,PH,PHL.43_1,PHL.78_1,7675
PH,PH,PHL.75_1,PHL.33_1,3963
PH,PH,PHL.33_1,PHL.75_1,3963
PH,PH,PHL.79_1,PHL.71_1,11405
PH,PH,PHL.71_1,PHL.79_1,11405
PH,PH,PHL.65_1,PHL.52_1,9456
PH,PH,PHL.52_1,PHL.65_1,9456
PH,PH,PHL.71_1,PHL.25_1,35565
PH,PH,PHL.25_1,PHL.71_1,35565
PH,PH,PHL.57_1,PHL.16_1,8403
PH,PH,PHL.16_1,PHL.57_1,8403
PH,PH,PHL.6_1,PHL.59_1,16899
PH,PH,PHL.59_1,PHL.6_1,16899
PH,PH,PHL.74_1,PHL.38_1,4435
PH,PH,PHL.38_1,PHL.74_1,4435
PH,PH,PHL.49_1,PHL.30_1,23450
PH,PH,PHL.30_1,PHL.49_1,23450
PH,PH,PHL.77_1,PHL.30_1,28558
PH,PH,PHL.30_1,PHL.77_1,28558
PH,PH,PHL.70_1,PHL.30_1,12627
PH,PH,PHL.30_1,PHL.70_1,12627
PH,PH,PHL.69_1,PHL.35_1,5408
PH,PH,PHL.35_1,PHL.69_1,5408
PH,PH,PHL.27_1,PHL.26_1,359950
PH,PH,PHL.26_1,PHL.27_1,359950
PH,PH,PHL.9_1,PHL.26_1,7697
PH,PH,PHL.26_1,PHL.9_1,7697
PH,PH,PHL.74_1,PHL.29_1,18071
PH,PH,PHL.29_1,PHL.74_1,18071
PH,PH,PHL.72_1,PHL.14_1,7876
PH,PH,PHL.14_1,PHL.72_1,7876
PH,PH,PHL.40_1,PHL.40_1,370136
PH,PH,PHL.53_1,PHL.21_1,11777
PH,PH,PHL.21_1,PHL.53_1,11777
PH,PH,PHL.61_1,PHL.29_1,4419
PH,PH,PHL.29_1,PHL.61_1,4419
PH,PH,PHL.50_1,PHL.33_1,1105887
PH,PH,PHL.33_1,PHL.50_1,1105887
PH,PH,PHL.59_1,PHL.53_1,9673
PH,PH,PHL.53_1,PHL.59_1,9673
PH,PH,PHL.56_1,PHL.11_1,28007
PH,PH,PHL.11_1,PHL.56_1,28007
PH,PH,PHL.43_1,PHL.13_1,5664
PH,PH,PHL.13_1,PHL.43_1,5664
PH,PH,PHL.52_1,PHL.11_1,4605
PH,PH,PHL.11_1,PHL.52_1,4605
PH,PH,PHL.54_1,PHL.50_1,8886
PH,PH,PHL.50_1,PHL.54_1,8886
PH,PH,PHL.50_1,PHL.49_1,5849
PH,PH,PHL.49_1,PHL.50_1,5849
PH,PH,PHL.78_1,PHL.73_1,3866
PH,PH,PHL.73_1,PHL.78_1,3866
PH,PH,PHL.65_1,PHL.21_1,7627
PH,PH,PHL.21_1,PHL.65_1,7627
PH,PH,PHL.81_1,PHL.48_1,54769
PH,PH,PHL.48_1,PHL.81_1,54769
PH,PH,PHL.66_1,PHL.43_1,103194
PH,PH,PHL.43_1,PHL.66_1,103194
PH,PH,PHL.33_1,PHL.24_1,5892
PH,PH,PHL.24_1,PHL.33_1,5892
PH,PH,PHL.74_1,PHL.22_1,7360
PH,PH,PHL.22_1,PHL.74_1,7360
PH,PH,PHL.78_1,PHL.16_1,5400
PH,PH,PHL.16_1,PHL.78_1,5400
PH,PH,PHL.72_1,PHL.54_1,7896
PH,PH,PHL.54_1,PHL.72_1,7896
PH,PH,PHL.38_1,PHL.21_1,3623
PH,PH,PHL.21_1,PHL.38_1,3623
PH,PH,PHL.4_1,PHL.23_1,6483
PH,PH,PHL.23_1,PHL.4_1,6483
PH,PH,PHL.38_1,PHL.25_1,3247
PH,PH,PHL.25_1,PHL.38_1,3247
PH,PH,PHL.65_1,PHL.57_1,32130
PH,PH,PHL.57_1,PHL.65_1,32130
PH,PH,PHL.61_1,PHL.26_1,4685
PH,PH,PHL.26_1,PHL.61_1,4685
PH,PH,PHL.4_1,PHL.26_1,7239
PH,PH,PHL.26_1,PHL.4_1,7239
PH,PH,PHL.80_1,PHL.33_1,4838
PH,PH,PHL.33_1,PHL.80_1,4838
PH,PH,PHL.77_1,PHL.33_1,9938
PH,PH,PHL.33_1,PHL.77_1,9938
PH,PH,PHL.32_1,PHL.26_1,7768
PH,PH,PHL.26_1,PHL.32_1,7768
PH,PH,PHL.49_1,PHL.41_1,89997
PH,PH,PHL.41_1,PHL.49_1,89997
PH,PH,PHL.65_1,PHL.17_1,15133
PH,PH,PHL.17_1,PHL.65_1,15133
PH,PH,PHL.67_1,PHL.62_1,5535
PH,PH,PHL.62_1,PHL.67_1,5535
PH,PH,PHL.68_1,PHL.14_1,11607
PH,PH,PHL.14_1,PHL.68_1,11607
PH,PH,PHL.47_1,PHL.14_1,18927
PH,PH,PHL.14_1,PHL.47_1,18927
PH,PH,PHL.55_1,PHL.33_1,10902
PH,PH,PHL.33_1,PHL.55_1,10902
PH,PH,PHL.70_1,PHL.56_1,4253
PH,PH,PHL.56_1,PHL.70_1,4253
PH,PH,PHL.75_1,PHL.56_1,4387
PH,PH,PHL.56_1,PHL.75_1,4387
PH,PH,PHL.60_1,PHL.52_1,6112
PH,PH,PHL.52_1,PHL.60_1,6112
PH,PH,PHL.48_1,PHL.11_1,5491
PH,PH,PHL.11_1,PHL.48_1,5491
PH,PH,PHL.59_1,PHL.11_1,10721
PH,PH,PHL.11_1,PHL.59_1,10721
PH,PH,PHL.63_1,PHL.48_1,4209
PH,PH,PHL.48_1,PHL.63_1,4209
PH,PH,PHL.69_1,PHL.36_1,5764
PH,PH,PHL.36_1,PHL.69_1,5764
PH,PH,PHL.60_1,PHL.59_1,5751
PH,PH,PHL.59_1,PHL.60_1,5751
PH,PH,PHL.40_1,PHL.12_1,38898
PH,PH,PHL.12_1,PHL.40_1,38898
PH,PH,PHL.69_1,PHL.23_1,18833
PH,PH,PHL.23_1,PHL.69_1,18833
PH,PH,PHL.7_1,PHL.10_1,7373
PH,PH,PHL.10_1,PHL.7_1,7373
PH,PH,PHL.35_1,PHL.12_1,5568
PH,PH,PHL.12_1,PHL.35_1,5568
PH,PH,PHL.7_1,PHL.38_1,383890
PH,PH,PHL.38_1,PHL.7_1,383890
PH,PH,PHL.77_1,PHL.41_1,16094
PH,PH,PHL.41_1,PHL.77_1,16094
PH,PH,PHL.74_1,PHL.13_1,5687
PH,PH,PHL.13_1,PHL.74_1,5687
PH,PH,PHL.75_1,PHL.16_1,22405
PH,PH,PHL.16_1,PHL.75_1,22405
PH,PH,PHL.4_1,PHL.20_1,7120
PH,PH,PHL.20_1,PHL.4_1,7120
PH,PH,PHL.63_1,PHL.19_1,5416
PH,PH,PHL.19_1,PHL.63_1,5416
PH,PH,PHL.8_1,PHL.19_1,9893
PH,PH,PHL.19_1,PHL.8_1,9893
PH,PH,PHL.62_1,PHL.32_1,5158
PH,PH,PHL.32_1,PHL.62_1,5158
PH,PH,PHL.6_1,PHL.5_1,6742
PH,PH,PHL.5_1,PHL.6_1,6742
PH,PH,PHL.53_1,PHL.32_1,9320
PH,PH,PHL.32_1,PHL.53_1,9320
PH,PH,PHL.41_1,PHL.23_1,5198
PH,PH,PHL.23_1,PHL.41_1,5198
PH,PH,PHL.6_1,PHL.6_1,3939426
PH,PH,PHL.8_1,PHL.70_1,5249
PH,PH,PHL.70_1,PHL.8_1,5249
PH,PH,PHL.16_1,PHL.10_1,4634
PH,PH,PHL.10_1,PHL.16_1,4634
PH,PH,PHL.73_1,PHL.64_1,3385
PH,PH,PHL.64_1,PHL.73_1,3385
PH,PH,PHL.70_1,PHL.24_1,7280
PH,PH,PHL.24_1,PHL.70_1,7280
PH,PH,PHL.64_1,PHL.22_1,14015
PH,PH,PHL.22_1,PHL.64_1,14015
PH,PH,PHL.72_1,PHL.4_1,8552
PH,PH,PHL.4_1,PHL.72_1,8552
PH,PH,PHL.69_1,PHL.31_1,7973
PH,PH,PHL.31_1,PHL.69_1,7973
PH,PH,PHL.6_1,PHL.56_1,4563
PH,PH,PHL.56_1,PHL.6_1,4563
PH,PH,PHL.35_1,PHL.18_1,33905
PH,PH,PHL.18_1,PHL.35_1,33905
PH,PH,PHL.4_1,PHL.35_1,4854
PH,PH,PHL.35_1,PHL.4_1,4854
PH,PH,PHL.69_1,PHL.10_1,8685
PH,PH,PHL.10_1,PHL.69_1,8685
PH,PH,PHL.12_1,PHL.10_1,9351
PH,PH,PHL.10_1,PHL.12_1,9351
PH,PH,PHL.26_1,PHL.24_1,6823
PH,PH,PHL.24_1,PHL.26_1,6823
PH,PH,PHL.75_1,PHL.37_1,4631
PH,PH,PHL.37_1,PHL.75_1,4631
PH,PH,PHL.80_1,PHL.2_1,13899
PH,PH,PHL.2_1,PHL.80_1,13899
PH,PH,PHL.7_1,PHL.2_1,5326
PH,PH,PHL.2_1,PHL.7_1,5326
PH,PH,PHL.72_1,PHL.2_1,10593
PH,PH,PHL.2_1,PHL.72_1,10593
PH,PH,PHL.8_1,PHL.12_1,8202
PH,PH,PHL.12_1,PHL.8_1,8202
PH,PH,PHL.4_1,PHL.47_1,18621
PH,PH,PHL.47_1,PHL.4_1,18621
PH,PH,PHL.74_1,PHL.3_1,69333
PH,PH,PHL.3_1,PHL.74_1,69333
PH,PH,PHL.64_1,PHL.44_1,5740
PH,PH,PHL.44_1,PHL.64_1,5740
PH,PH,PHL.39_1,PHL.23_1,5439
PH,PH,PHL.23_1,PHL.39_1,5439
PH,PH,PHL.67_1,PHL.13_1,5162
PH,PH,PHL.13_1,PHL.67_1,5162
PH,PH,PHL.81_1,PHL.79_1,229364
PH,PH,PHL.79_1,PHL.81_1,229364
PH,PH,PHL.76_1,PHL.55_1,34985
PH,PH,PHL.55_1,PHL.76_1,34985
PH,PH,PHL.78_1,PHL.53_1,5082
PH,PH,PHL.53_1,PHL.78_1,5082
PH,PH,PHL.21_1,PHL.21_1,22365922
PH,PH,PHL.40_1,PHL.21_1,6113
PH,PH,PHL.21_1,PHL.40_1,6113
PH,PH,PHL.5_1,PHL.12_1,13998
PH,PH,PHL.12_1,PHL.5_1,13998
PH,PH,PHL.47_1,PHL.23_1,23656
PH,PH,PHL.23_1,PHL.47_1,23656
PH,PH,PHL.62_1,PHL.25_1,4360
PH,PH,PHL.25_1,PHL.62_1,4360
PH,PH,PHL.78_1,PHL.20_1,7991
PH,PH,PHL.20_1,PHL.78_1,7991
PH,PH,PHL.67_1,PHL.20_1,7238
PH,PH,PHL.20_1,PHL.67_1,7238
PH,PH,PHL.73_1,PHL.20_1,5498
PH,PH,PHL.20_1,PHL.73_1,5498
PH,PH,PHL.75_1,PHL.57_1,7965
PH,PH,PHL.57_1,PHL.75_1,7965
PH,PH,PHL.55_1,PHL.28_1,4355
PH,PH,PHL.28_1,PHL.55_1,4355
PH,PH,PHL.73_1,PHL.49_1,8678
PH,PH,PHL.49_1,PHL.73_1,8678
PH,PH,PHL.43_1,PHL.2_1,12284
PH,PH,PHL.2_1,PHL.43_1,12284
PH,PH,PHL.60_1,PHL.33_1,4361
PH,PH,PHL.33_1,PHL.60_1,4361
PH,PH,PHL.66_1,PHL.28_1,6674
PH,PH,PHL.28_1,PHL.66_1,6674
PH,PH,PHL.69_1,PHL.29_1,6114
PH,PH,PHL.29_1,PHL.69_1,6114
PH,PH,PHL.65_1,PHL.38_1,5501
PH,PH,PHL.38_1,PHL.65_1,5501
PH,PH,PHL.80_1,PHL.65_1,7564
PH,PH,PHL.65_1,PHL.80_1,7564
PH,PH,PHL.9_1,PHL.38_1,10469
PH,PH,PHL.38_1,PHL.9_1,10469
PH,PH,PHL.57_1,PHL.28_1,5865
PH,PH,PHL.28_1,PHL.57_1,5865
PH,PH,PHL.59_1,PHL.36_1,14050
PH,PH,PHL.36_1,PHL.59_1,14050
PH,PH,PHL.58_1,PHL.50_1,6789
PH,PH,PHL.50_1,PHL.58_1,6789
PH,PH,PHL.40_1,PHL.38_1,5632
PH,PH,PHL.38_1,PHL.40_1,5632
PH,PH,PHL.77_1,PHL.55_1,2725
PH,PH,PHL.55_1,PHL.77_1,2725
PH,PH,PHL.6_1,PHL.65_1,20365
PH,PH,PHL.65_1,PHL.6_1,20365
PH,PH,PHL.68_1,PHL.38_1,4358
PH,PH,PHL.38_1,PHL.68_1,4358
PH,PH,PHL.71_1,PHL.43_1,121794
PH,PH,PHL.43_1,PHL.71_1,121794
PH,PH,PHL.29_1,PHL.19_1,6027
PH,PH,PHL.19_1,PHL.29_1,6027
PH,PH,PHL.44_1,PHL.32_1,6731
PH,PH,PHL.32_1,PHL.44_1,6731
PH,PH,PHL.69_1,PHL.60_1,8381
PH,PH,PHL.60_1,PHL.69_1,8381
PH,PH,PHL.6_1,PHL.50_1,5863
PH,PH,PHL.50_1,PHL.6_1,5863
PH,PH,PHL.34_1,PHL.31_1,4135
PH,PH,PHL.31_1,PHL.34_1,4135
PH,PH,PHL.80_1,PHL.36_1,7457
PH,PH,PHL.36_1,PHL.80_1,7457
PH,PH,PHL.24_1,PHL.22_1,14658
PH,PH,PHL.22_1,PHL.24_1,14658
PH,PH,PHL.49_1,PHL.37_1,4273
PH,PH,PHL.37_1,PHL.49_1,4273
PH,PH,PHL.76_1,PHL.5_1,6189
PH,PH,PHL.5_1,PHL.76_1,6189
PH,PH,PHL.67_1,PHL.11_1,3923
PH,PH,PHL.11_1,PHL.67_1,3923
PH,PH,PHL.62_1,PHL.11_1,5342
PH,PH,PHL.11_1,PHL.62_1,5342
PH,PH,PHL.67_1,PHL.32_1,9533
PH,PH,PHL.32_1,PHL.67_1,9533
PH,PH,PHL.72_1,PHL.32_1,10363
PH,PH,PHL.32_1,PHL.72_1,10363
PH,PH,PHL.38_1,PHL.15_1,4004
PH,PH,PHL.15_1,PHL.38_1,4004
PH,PH,PHL.9_1,PHL.48_1,8906
PH,PH,PHL.48_1,PHL.9_1,8906
PH,PH,PHL.55_1,PHL.45_1,6376
PH,PH,PHL.45_1,PHL.55_1,6376
PH,PH,PHL.31_1,PHL.25_1,9168
PH,PH,PHL.25_1,PHL.31_1,9168
PH,PH,PHL.56_1,PHL.38_1,51390
PH,PH,PHL.38_1,PHL.56_1,51390
PH,PH,PHL.48_1,PHL.30_1,18650
PH,PH,PHL.30_1,PHL.48_1,18650
PH,PH,PHL.2_1,PHL.19_1,5917
PH,PH,PHL.19_1,PHL.2_1,5917
PH,PH,PHL.67_1,PHL.50_1,8451
PH,PH,PHL.50_1,PHL.67_1,8451
PH,PH,PHL.36_1,PHL.21_1,6690
PH,PH,PHL.21_1,PHL.36_1,6690
PH,PH,PHL.3_1,PHL.21_1,30814
PH,PH,PHL.21_1,PHL.3_1,30814
PH,PH,PHL.6_1,PHL.16_1,9534
PH,PH,PHL.16_1,PHL.6_1,9534
PH,PH,PHL.53_1,PHL.46_1,9474
PH,PH,PHL.46_1,PHL.53_1,9474
PH,PH,PHL.70_1,PHL.53_1,53857
PH,PH,PHL.53_1,PHL.70_1,53857
PH,PH,PHL.53_1,PHL.29_1,25211
PH,PH,PHL.29_1,PHL.53_1,25211
PH,PH,PHL.65_1,PHL.29_1,7521
PH,PH,PHL.29_1,PHL.65_1,7521
PH,PH,PHL.32_1,PHL.14_1,8247
PH,PH,PHL.14_1,PHL.32_1,8247
PH,PH,PHL.72_1,PHL.71_1,6881
PH,PH,PHL.71_1,PHL.72_1,6881
PH,PH,PHL.76_1,PHL.70_1,4816
PH,PH,PHL.70_1,PHL.76_1,4816
PH,PH,PHL.6_1,PHL.66_1,7892
PH,PH,PHL.66_1,PHL.6_1,7892
PH,PH,PHL.71_1,PHL.24_1,15504
PH,PH,PHL.24_1,PHL.71_1,15504
PH,PH,PHL.44_1,PHL.24_1,5633
PH,PH,PHL.24_1,PHL.44_1,5633
PH,PH,PHL.4_1,PHL.11_1,5639
PH,PH,PHL.11_1,PHL.4_1,5639
PH,PH,PHL.56_1,PHL.12_1,5237
PH,PH,PHL.12_1,PHL.56_1,5237
PH,PH,PHL.80_1,PHL.11_1,6788
PH,PH,PHL.11_1,PHL.80_1,6788
PH,PH,PHL.36_1,PHL.2_1,6898
PH,PH,PHL.2_1,PHL.36_1,6898
PH,PH,PHL.9_1,PHL.69_1,4988
PH,PH,PHL.69_1,PHL.9_1,4988
PH,PH,PHL.77_1,PHL.1_1,10306
PH,PH,PHL.1_1,PHL.77_1,10306
PH,PH,PHL.65_1,PHL.1_1,7218
PH,PH,PHL.1_1,PHL.65_1,7218
PH,PH,PHL.61_1,PHL.4_1,5805
PH,PH,PHL.4_1,PHL.61_1,5805
PH,PH,PHL.63_1,PHL.12_1,4875
PH,PH,PHL.12_1,PHL.63_1,4875
PH,PH,PHL.79_1,PHL.40_1,8125
PH,PH,PHL.40_1,PHL.79_1,8125
PH,PH,PHL.57_1,PHL.34_1,5927
PH,PH,PHL.34_1,PHL.57_1,5927
PH,PH,PHL.72_1,PHL.49_1,10944
PH,PH,PHL.49_1,PHL.72_1,10944
PH,PH,PHL.54_1,PHL.43_1,24245
PH,PH,PHL.43_1,PHL.54_1,24245
PH,PH,PHL.45_1,PHL.1_1,5570
PH,PH,PHL.1_1,PHL.45_1,5570
PH,PH,PHL.33_1,PHL.1_1,35229
PH,PH,PHL.1_1,PHL.33_1,35229
PH,PH,PHL.65_1,PHL.47_1,30300
PH,PH,PHL.47_1,PHL.65_1,30300
PH,PH,PHL.75_1,PHL.3_1,236402
PH,PH,PHL.3_1,PHL.75_1,236402
PH,PH,PHL.71_1,PHL.52_1,13384
PH,PH,PHL.52_1,PHL.71_1,13384
PH,PH,PHL.61_1,PHL.3_1,5253
PH,PH,PHL.3_1,PHL.61_1,5253
PH,PH,PHL.77_1,PHL.3_1,9550
PH,PH,PHL.3_1,PHL.77_1,9550
PH,PH,PHL.81_1,PHL.80_1,213136
PH,PH,PHL.80_1,PHL.81_1,213136
PH,PH,PHL.33_1,PHL.27_1,3471
PH,PH,PHL.27_1,PHL.33_1,3471
PH,PH,PHL.56_1,PHL.16_1,4906
PH,PH,PHL.16_1,PHL.56_1,4906
PH,PH,PHL.27_1,PHL.16_1,29294
PH,PH,PHL.16_1,PHL.27_1,29294
PH,PH,PHL.5_1,PHL.53_1,5951
PH,PH,PHL.53_1,PHL.5_1,5951
PH,PH,PHL.67_1,PHL.53_1,37896
PH,PH,PHL.53_1,PHL.67_1,37896
PH,PH,PHL.45_1,PHL.21_1,5496
PH,PH,PHL.21_1,PHL.45_1,5496
PH,PH,PHL.79_1,PHL.3_1,18042
PH,PH,PHL.3_1,PHL.79_1,18042
PH,PH,PHL.57_1,PHL.46_1,13921
PH,PH,PHL.46_1,PHL.57_1,13921
PH,PH,PHL.73_1,PHL.59_1,20366
PH,PH,PHL.59_1,PHL.73_1,20366
PH,PH,PHL.63_1,PHL.39_1,19732
PH,PH,PHL.39_1,PHL.63_1,19732
PH,PH,PHL.56_1,PHL.15_1,3929
PH,PH,PHL.15_1,PHL.56_1,3929
PH,PH,PHL.8_1,PHL.44_1,5082
PH,PH,PHL.44_1,PHL.8_1,5082
PH,PH,PHL.69_1,PHL.41_1,5534
PH,PH,PHL.41_1,PHL.69_1,5534
PH,PH,PHL.79_1,PHL.54_1,9678
PH,PH,PHL.54_1,PHL.79_1,9678
PH,PH,PHL.80_1,PHL.5_1,6113
PH,PH,PHL.5_1,PHL.80_1,6113
PH,PH,PHL.13_1,PHL.11_1,14392
PH,PH,PHL.11_1,PHL.13_1,14392
PH,PH,PHL.77_1,PHL.44_1,47685
PH,PH,PHL.44_1,PHL.77_1,47685
PH,PH,PHL.45_1,PHL.40_1,34061
PH,PH,PHL.40_1,PHL.45_1,34061
PH,PH,PHL.79_1,PHL.57_1,9690
PH,PH,PHL.57_1,PHL.79_1,9690
PH,PH,PHL.81_1,PHL.74_1,15845
PH,PH,PHL.74_1,PHL.81_1,15845
PH,PH,PHL.37_1,PHL.23_1,4610
PH,PH,PHL.23_1,PHL.37_1,4610
PH,PH,PHL.70_1,PHL.25_1,9195
PH,PH,PHL.25_1,PHL.70_1,9195
PH,PH,PHL.76_1,PHL.6_1,5269
PH,PH,PHL.6_1,PHL.76_1,5269
PH,PH,PHL.24_1,PHL.21_1,7101
PH,PH,PHL.21_1,PHL.24_1,7101
PH,PH,PHL.19_1,PHL.17_1,12240
PH,PH,PHL.17_1,PHL.19_1,12240
PH,PH,PHL.25_1,PHL.12_1,4602
PH,PH,PHL.12_1,PHL.25_1,4602
PH,PH,PHL.9_1,PHL.33_1,9159
PH,PH,PHL.33_1,PHL.9_1,9159
PH,PH,PHL.66_1,PHL.17_1,13940
PH,PH,PHL.17_1,PHL.66_1,13940
PH,PH,PHL.4_1,PHL.17_1,11297
PH,PH,PHL.17_1,PHL.4_1,11297
PH,PH,PHL.59_1,PHL.17_1,6941
PH,PH,PHL.17_1,PHL.59_1,6941
PH,PH,PHL.51_1,PHL.17_1,7897
PH,PH,PHL.17_1,PHL.51_1,7897
PH,PH,PHL.60_1,PHL.4_1,6552
PH,PH,PHL.4_1,PHL.60_1,6552
PH,PH,PHL.51_1,PHL.43_1,8448
PH,PH,PHL.43_1,PHL.51_1,8448
PH,PH,PHL.3_1,PHL.23_1,6939
PH,PH,PHL.23_1,PHL.3_1,6939
PH,PH,PHL.20_1,PHL.13_1,6658
PH,PH,PHL.13_1,PHL.20_1,6658
PH,PH,PHL.62_1,PHL.26_1,5455
PH,PH,PHL.26_1,PHL.62_1,5455
PH,PH,PHL.41_1,PHL.29_1,12898
PH,PH,PHL.29_1,PHL.41_1,12898
PH,PH,PHL.40_1,PHL.10_1,9394
PH,PH,PHL.10_1,PHL.40_1,9394
PH,PH,PHL.47_1,PHL.1_1,12374
PH,PH,PHL.1_1,PHL.47_1,12374
PH,PH,PHL.39_1,PHL.33_1,37093
PH,PH,PHL.33_1,PHL.39_1,37093
PH,PH,PHL.28_1,PHL.21_1,16281
PH,PH,PHL.21_1,PHL.28_1,16281
PH,PH,PHL.22_1,PHL.17_1,10928
PH,PH,PHL.17_1,PHL.22_1,10928
PH,PH,PHL.50_1,PHL.41_1,7141
PH,PH,PHL.41_1,PHL.50_1,7141
PH,PH,PHL.77_1,PHL.58_1,5183
PH,PH,PHL.58_1,PHL.77_1,5183
PH,PH,PHL.70_1,PHL.32_1,10193
PH,PH,PHL.32_1,PHL.70_1,10193
PH,PH,PHL.56_1,PHL.3_1,4840
PH,PH,PHL.3_1,PHL.56_1,4840
PH,PH,PHL.30_1,PHL.27_1,22010
PH,PH,PHL.27_1,PHL.30_1,22010
PH,PH,PHL.56_1,PHL.33_1,855753
PH,PH,PHL.33_1,PHL.56_1,855753
PH,PH,PHL.68_1,PHL.33_1,3359
PH,PH,PHL.33_1,PHL.68_1,3359
PH,PH,PHL.58_1,PHL.22_1,8227
PH,PH,PHL.22_1,PHL.58_1,8227
PH,PH,PHL.62_1,PHL.14_1,7720
PH,PH,PHL.14_1,PHL.62_1,7720
PH,PH,PHL.6_1,PHL.52_1,11695
PH,PH,PHL.52_1,PHL.6_1,11695
PH,PH,PHL.52_1,PHL.31_1,8712
PH,PH,PHL.31_1,PHL.52_1,8712
PH,PH,PHL.64_1,PHL.36_1,9314
PH,PH,PHL.36_1,PHL.64_1,9314
PH,PH,PHL.4_1,PHL.36_1,52092
PH,PH,PHL.36_1,PHL.4_1,52092
PH,PH,PHL.47_1,PHL.47_1,93596
PH,PH,PHL.42_1,PHL.25_1,6425
PH,PH,PHL.25_1,PHL.42_1,6425
PH,PH,PHL.29_1,PHL.12_1,4612
PH,PH,PHL.12_1,PHL.29_1,4612
PH,PH,PHL.5_1,PHL.39_1,5373
PH,PH,PHL.39_1,PHL.5_1,5373
PH,PH,PHL.7_1,PHL.15_1,4844
PH,PH,PHL.15_1,PHL.7_1,4844
PH,PH,PHL.54_1,PHL.12_1,9283
PH,PH,PHL.12_1,PHL.54_1,9283
PH,PH,PHL.37_1,PHL.13_1,26443
PH,PH,PHL.13_1,PHL.37_1,26443
PH,PH,PHL.19_1,PHL.13_1,6285
PH,PH,PHL.13_1,PHL.19_1,6285
PH,PH,PHL.58_1,PHL.46_1,12608
PH,PH,PHL.46_1,PHL.58_1,12608
PH,PH,PHL.45_1,PHL.3_1,6336
PH,PH,PHL.3_1,PHL.45_1,6336
PH,PH,PHL.62_1,PHL.27_1,4884
PH,PH,PHL.27_1,PHL.62_1,4884
PH,PH,PHL.79_1,PHL.45_1,6409
PH,PH,PHL.45_1,PHL.79_1,6409
PH,PH,PHL.49_1,PHL.34_1,3850
PH,PH,PHL.34_1,PHL.49_1,3850
PH,PH,PHL.54_1,PHL.34_1,4701
PH,PH,PHL.34_1,PHL.54_1,4701
PH,PH,PHL.16_1,PHL.15_1,26172
PH,PH,PHL.15_1,PHL.16_1,26172
PH,PH,PHL.42_1,PHL.23_1,5103
PH,PH,PHL.23_1,PHL.42_1,5103
PH,PH,PHL.9_1,PHL.53_1,24007
PH,PH,PHL.53_1,PHL.9_1,24007
PH,PH,PHL.28_1,PHL.1_1,4323
PH,PH,PHL.1_1,PHL.28_1,4323
PH,PH,PHL.81_1,PHL.47_1,11631
PH,PH,PHL.47_1,PHL.81_1,11631
PH,PH,PHL.3_1,PHL.32_1,9232
PH,PH,PHL.32_1,PHL.3_1,9232
PH,PH,PHL.46_1,PHL.30_1,16047
PH,PH,PHL.30_1,PHL.46_1,16047
PH,PH,PHL.74_1,PHL.12_1,6439
PH,PH,PHL.12_1,PHL.74_1,6439
PH,PH,PHL.8_1,PHL.26_1,5895
PH,PH,PHL.26_1,PHL.8_1,5895
PH,PH,PHL.70_1,PHL.16_1,18288
PH,PH,PHL.16_1,PHL.70_1,18288
PH,PH,PHL.43_1,PHL.16_1,10191
PH,PH,PHL.16_1,PHL.43_1,10191
PH,PH,PHL.1_1,PHL.16_1,5765
PH,PH,PHL.16_1,PHL.1_1,5765
PH,PH,PHL.44_1,PHL.29_1,15049
PH,PH,PHL.29_1,PHL.44_1,15049
PH,PH,PHL.54_1,PHL.3_1,9761
PH,PH,PHL.3_1,PHL.54_1,9761
PH,PH,PHL.38_1,PHL.17_1,5248
PH,PH,PHL.17_1,PHL.38_1,5248
PH,PH,PHL.75_1,PHL.65_1,8383
PH,PH,PHL.65_1,PHL.75_1,8383
PH,PH,PHL.26_1,PHL.21_1,18751
PH,PH,PHL.21_1,PHL.26_1,18751
PH,PH,PHL.57_1,PHL.24_1,18754
PH,PH,PHL.24_1,PHL.57_1,18754
PH,PH,PHL.67_1,PHL.25_1,9465
PH,PH,PHL.25_1,PHL.67_1,9465
PH,PH,PHL.68_1,PHL.18_1,4295
PH,PH,PHL.18_1,PHL.68_1,4295
PH,PH,PHL.59_1,PHL.28_1,7384
PH,PH,PHL.28_1,PHL.59_1,7384
PH,PH,PHL.59_1,PHL.49_1,8182
PH,PH,PHL.49_1,PHL.59_1,8182
PH,PH,PHL.17_1,PHL.12_1,9921
PH,PH,PHL.12_1,PHL.17_1,9921
PH,PH,PHL.77_1,PHL.76_1,2870
PH,PH,PHL.76_1,PHL.77_1,2870
PH,PH,PHL.30_1,PHL.13_1,6175
PH,PH,PHL.13_1,PHL.30_1,6175
PH,PH,PHL.6_1,PHL.69_1,6986
PH,PH,PHL.69_1,PHL.6_1,6986
PH,PH,PHL.69_1,PHL.1_1,5315
PH,PH,PHL.1_1,PHL.69_1,5315
PH,PH,PHL.68_1,PHL.27_1,11954
PH,PH,PHL.27_1,PHL.68_1,11954
